"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1960940181546262580","Thu Aug 28 05:39:07 +0000 2025","0","Dewan Pakar BGN Ikeu Tanziha menyebutkan bahwa hasil penelitian di Aceh menunjukkan adanya perbaikan signifikan pada kemampuan fokus anak setelah menerima makanan bergizi dari program tersebut. #MBGUntukAtasiStunting","1960940187393175996","","sabilanilaa","in","","0","1","0","https://x.com/undefined/status/1960940187393175996","1782045381926572032",
"1960937530817438086","Thu Aug 28 05:28:34 +0000 2025","0","Program MBG dijadikan ladang korupsi. Bancakan dari atas ke bawah. Sebaiknya tutup aja dapur2 itu. Ganti dengan usulan KDM dan AHOK agar uang makan dikasihin ke ibunya untuk memasak makanan bergizi kesukaan anaknya. Bisa boncos dan tidak efektif uang pendidikan APBN @prabowo","1960937530817438086","","","in","","0","0","0","https://x.com/undefined/status/1960937530817438086","1855983828889989120",
"1960870209155424611","Thu Aug 28 03:49:48 +0000 2025","5","@MurtadhaOne1 Ya ampuun pdhal Semangka kan murah. Bgitu perhitungan bget Pemerintah / Pengelola MBG utk makanan para Pelajar. Itukah yg dinamakan Program Makanan Bergizi? Andai aku yg jdi Presiden aku sih malu bget bangga2kan MBG yg sgt buruk ini. Bgmn nih pak @prabowo","1960912674604368373","","MurtadhaOne1","in","","0","1","0","https://x.com/undefined/status/1960912674604368373","1688663918099812353",
"1960909971706491138","Thu Aug 28 03:39:03 +0000 2025","0","Pihak Rumah Sakit Umum Daerah (RSUD) Kabupaten Lebong Provinsi Bengkulu mengirimkan sampel sisa makanan program Makan Bergizi Gratis (MBG) yang diduga menjadi penyebab keracunan massal pelajar di wilayah itu.https://t.co/qX7zyyFxgs","1960909971706491138","","","in","","0","0","0","https://x.com/undefined/status/1960909971706491138","423220305",
"1960909848541102106","Thu Aug 28 03:38:34 +0000 2025","0","Program Makan Bergizi Gratis (MBG) meningkatkan kualitas gizi anak-anak dan ibu hamil dengan makanan bergizi gratis serta memberdayakan ekonomi lokal melalui penggunaan susu lokal dan edukasi gizi untuk pola hidup sehat. https://t.co/mJuAGF2NTD","1960909848541102106","","","in","","0","0","0","https://x.com/undefined/status/1960909848541102106","1868038567202861058",
"1960909795625521194","Thu Aug 28 03:38:21 +0000 2025","0","Program Makan Bergizi Gratis (MBG) meningkatkan kualitas gizi anak-anak dan ibu hamil dengan makanan bergizi gratis serta memberdayakan ekonomi lokal melalui penggunaan susu lokal dan edukasi gizi untuk pola hidup sehat. https://t.co/JQP6rXqzq6","1960909795625521194","","","in","","0","0","0","https://x.com/undefined/status/1960909795625521194","1905037710555054080",
"1960909732530499758","Thu Aug 28 03:38:06 +0000 2025","0","Program Makan Bergizi Gratis (MBG) meningkatkan kualitas gizi anak-anak dan ibu hamil dengan makanan bergizi gratis serta memberdayakan ekonomi lokal melalui penggunaan susu lokal dan edukasi gizi untuk pola hidup sehat. https://t.co/gId4ME45Sm","1960909732530499758","","","in","","0","0","0","https://x.com/undefined/status/1960909732530499758","1863091598567038976",
"1960909725211488694","Thu Aug 28 03:38:05 +0000 2025","0","Gubernur Bengkulu Helmi Hasan menegaskan ratusan siswa yang keracunan usai menyantap makanan program Makan Bergizi Gratis (MBG) mendapatkan penanganan kesehatan maksimal.https://t.co/zTWJ3FuBTn","1960909725211488694","","","in","","0","0","0","https://x.com/undefined/status/1960909725211488694","423220305",
"1960906910603079950","Thu Aug 28 03:26:54 +0000 2025","0","Polda Kalimantan Selatan melalui Satuan Pelayanan Pemenuhan Gizi (SPPG) memulai program Makanan Bergizi Gratis (MBG) bagi siswa sekolah dasar. Launching perdana ini digelar di SDN 1 Kemuning Banjarbaru Selasa (26/8/2025) dengan melibatkan 239 anak penerima manfaat. https://t.co/o2YW21kgPa","1960906910603079950","https://pbs.twimg.com/ext_tw_video_thumb/1960906795666563074/pu/img/IPxd7D4CbONYZUf3.jpg","","in","","0","0","0","https://x.com/undefined/status/1960906910603079950","887599275793825792",
"1960906548164878647","Thu Aug 28 03:25:27 +0000 2025","0","Bhabinkamtibmas Polres Sibolga Monitoring Penyaluran Program Makanan Bergizi Gratis (MBG) Di SDN 084087 Kelurahan Kota Baringin https://t.co/lDWZZzKS6Z","1960906548164878647","https://pbs.twimg.com/media/GzaKG6rbsAASvAh.jpg","","in","","0","0","0","https://x.com/undefined/status/1960906548164878647","1877268118684446720",
